,number,ユーザー名,コメント
2403,241-3,ryo*****,とりあえず解散総選挙せぇや！自民党は去れ！
2404,241-4,poo*****,"代わりに二階と菅は辞任しろ！

ジジイ２名のおかげで大迷惑！"
2405,241-5,am*****,"政治家60歳定年にして下さい。
老害です。
若者の方がよっぽどわかってます。"
2406,241-6,tom*****,危機管理の専門家おらんのか？
2407,241-7,uaw*****,"GOTOトラベルもイートもしないかった。
私は何も恩恵を受けてない。
なのに、平等に規制を受けるなんて、不条理だ。"
2408,241-8,gjm,"一都三県ですよね？
何か全国で行われるくらいに盛り上がっているけど。"
2409,241-9,tcw*****,"今の政府が頼りにならないのは、もういい加減皆さんわかったはず。
自分の頭で考え、先を見据えて行動しようよ。
昨日は昼のluncheon meetingも急遽中止にしました。複数名での飲食は言われなくても昼も避けるべき。根本がわかれば小学生でも理解できる理屈ですよね。"
2410,241-10,honne.tok,"一ヶ月限定というのは、間違いなく東京オリンピックを見越してのものでしょう。
つまり二階の「オリンピックを中止する理由を聞きたいものだ」の妄言を忖度したもの。
国民より自党の幹事長を忖度する首相なんて要りますか？？？
なんで日本にはリコール制度がないのだろうね。
二階も菅も辞職に値すると思う国民は有権者の過半数では足りないだろうね。"
2411,242-1,bwa*****,"このまま感染拡大が治まらなかったら、どうなるか？
もう、すでに一部の企業では東京疎開が始まっていると言う。失業者もそう、
本社機能が麻痺する事を懸念、そして密集感染リスクの高い通勤環境。
通販や地方都市の売り上げは伸びている。首都圏で自宅で布団にくるまってオンラインでできる仕事も限られる。
地方では東京本社への出張を拒む人も少なくないらしい。
その移動トリガーとなって地方への感染拡大。
医療も陽性と分かれば自宅待機で孤独死や自宅待機死亡を選ぶよりひっ迫していない地方の医療機関に妾もすがる思いで逃げ込むだろう。
そうすれば、東京の感染者数は劇的に下がり地方が崩壊する循環が生まれる。
いずれにしろ、緊急事態宣言発出しても昨年の第一波を抑えた時と同様な策に出なければレベル2ではオリンピック後また同じレベル4になり来年のお正月も今年と同じ事になる。そして、やっとワクチンが普及するのだろう。"
2412,242-2,pac*****,"政治家を
辞めさせたいと考える国民、
かなり増加すると思うよ。

えー加減な2階なんか、
ホントに辞めて貰いたい。
どこの県の方？"
2413,242-3,vah*****,緊急事態宣言中に感染者減ったら今度は「解除したらまた増える」とか叫ぶんだろうなここの人はww
2414,242-4,gat*****,"国会議員は先生と呼ばれている。
しかし、今は馬鹿にされる時代へ。
皆んなが、この様に馬鹿にしだすと、国会議員=恥ずかしい人に変わり、立候補しなくなるんじゃないの？
ここで一旦リセットし、給料をとことん下げる。
給料安くても本当に国を変えたい立候補者が出てくるだろう。"
2415,242-5,。,"中曽根さんを追い出したくて作った自民党の定年制度。
自分の番になったら、猛反対の二階さん。
自己中お爺ちゃん。
もう隠居してもらえますか〜。"
2416,242-6,yuj*****,"今、YouTubeでアメリカの選挙に対する抗議の集会をライブで配信しています。日本のマスコミが報道しない真実がそこにあります。
チャットの会話から、何故日本がこうなったかが分かるかもしれません。"
2417,242-7,藪笹掻分太郎 ver.2.352,安倍晋三氏（当時内閣総理大臣）が桜の会関連で窮地に立たされてる時、菅総理大臣は内閣官房長官でした。その時の菅さんは、なんとなくですが顔色も良く、声のトーンもはっきりして歩き方もシャキッといたはず。そして次期総理大臣の候補として名が挙がった時は、もの凄くイキイキとしていた。ところが今はどうだ？？コロナ関連の対策が酷評過ぎて、顔色も悪く見えるし、声のトーンも何処となく濁ってるようにも聞こえる。歩き方もスムーズに進んでない感じ。このままじゃ健康上の理由などを取り上げて、何もできなかったテイでフェードアウトするんじゃないのか？？それだけは勘弁して欲しいし、日本国民の皆さんが断じて許さないと思う。国民全員が理解して納得して誰もが従うビックリ仰天な政策を打ち出さなければ、間違いなくレッテルを貼られると思います。
2418,242-8,rus*****,本当にもうこの国はダメな気がしてきた…
2419,242-9,fam*****,ほんと、支持率を皆んなで力を合わせて限りなく0にしましょう。
2420,242-10,pin*****,"特例無しで全ての国の入国禁止
コロナを2類から外す
無意味なPCRをしない

これでいいんだけどな。"
2421,243-1,トリメトキノール,"飲食店と居酒屋だけを対象としてください。

飲食店・居酒屋は不要不急の『不要』なんで。"
2422,243-2,kmd*****,"政府への批判がすごいね。
マスコミも国民はもう十分我慢をし頑張っています、しかし政府はと報道し続けたらこうなるわな

批判してる人はもちろん不要不急の外出自粛、外出時は感染対策を徹底してますよね？

マスコミもコメンテーターも国民を敵に回したくないから、政府がとゆうしかないんでしょうね。

医療が逼迫とゆわれる中で、まだ危機感もなく出回ってるやつが憎いわ！そいつらのせいで感染は増え、経済もどんどん落ち込んでいく。

政府批判はもうええわ、するならどうしたら正解か提示してみろ！
コロナ対策に正解あるんか？
ロックダウンか？経済は死ぬぞ！"
