,number,ユーザー名,コメント
3448,345-8,tzz*****,（文頭）検査数が減ってるから少なくなってあたりまえ。オリンピックありきで調整してるのがみえみえ。この国も終わったな。（文末）
3449,345-9,aew*****,"（文頭）この数字で油断して警戒を緩める人が増える事が不安です。
少し前ならこの人数は『まじでっ』って多い事に驚いた数字じゃなかったでしょうか？（文末）"
3450,345-10,tom*****,"（文頭）濃厚接触者の追跡をやめて、急激に検査数を減少させた結果ですよね。
自分も含めて無症状の方が何千人も東京には居ると思うので、こんな数字に左右されず、今まで通り個人で感染予防対策をしっかりしていかないとですね。（文末）"
3451,346-1,jin*****,（文頭）この減少を受けて政府はまた根本対策、例えば検査体制拡充とか、医療体制の改革とか、をすることはしなくなるだろうね。場当たり的に行くのが目に見えてる。。。（文末）
3452,346-2,pek*****,（文頭）厚労省管轄の保健所の検査体制は、コメントを見る限り､国民に信頼されていないようだ！これからは、国民のみならず、東京五輪がらみで、外国人からも疑問の声が上がってくる事でしょう！（文末）
3453,346-3,bal*****,"（文頭）調整してるんじゃ？こんなに簡単に減るわけ？信じられないんだけど。
どうせオリンピックしたいからでしょ…

としか思えない私（文末）"
3454,346-4,yap*****,（文頭）私が自粛に協力してるのは、オリンピックを見たいからではないということだけは言っておきます。（文末）
3455,346-5,moo*****,"（文頭）検査数減ってるの？
それなら未確認陽性者がいっぱいいるかもしれないね。
確かに自治体や保健所はPCR検査したがらないからね！（文末）"
3456,346-6,mai*****,（文頭）数値は幾らでも誤魔化せるからね。自民党がしてきたように。国民の命なんか考えてない自民党。（文末）
3457,346-7,rg4*****,"（文頭）もう毎日の人数の発表は要らんて。

週毎で良いから。（文末）"
3458,346-8,gui*****,"（文頭）なんで減った？
今回の緊急事態宣言はさほど効果が無かったのは、
出歩く人が減っていないのを見れば一目瞭然。
ならば、なぜ減った？
アメリカでも減っていると聞くし、
気温とか天候の要因とか、原因次第では、人の制限をしなくてもいい可能性がある。
原因究明を急いで欲しいな。（文末）"
3459,346-9,ali*****,（文頭）多少は緊急事態宣言の効果はあったと思うけど、毎日出される数字はあってないようなものかなと思う。（文末）
3460,346-10,zag*****,（文頭）500人を下回ったから解除だわ。（文末）
3461,347-1,wil*****,（文頭）EUが日本の渡航禁止を発表してから急速に減りだした・・・（文末）
3462,347-2,oya*****,"（文頭）ほう・・・緊急事態宣言の効果が出始めてきたね。

みなさんのコメントを見ると面白くない数字みたいだね。（文末）"
3463,347-3,tar*****,（文頭）やったあ！検査数が減ったとかイチャモンつけてるやつがいるが、基本日に一万やっておるぞ。新宿駅の百貨店が７時とか７時半とかで終わって、普通の飲食店は夕食難民がでるほど早く８時で終わってるってのが効果あったんだ。（文末）
3464,347-4,won*****,"（文頭）この数字は一つのデータ。
それが万事では無いからこれで一喜一憂はできませんやね。（文末）"
3465,347-5,sun*****,"（文頭）身近な人で、職場でコロナ感染者出た人が数名いますが、どの方も濃厚接触者扱いにならないから検査してもらえませんでした。
何が濃厚接触になるのか不思議。（文末）"
3466,347-6,oka*****,（文頭）緊急事態宣言解除の為の感染者数操作としか思えない様な鮮やかな減り方ですね。１日前にぴったり目標の500人以下。出来すぎです。（文末）
3467,347-7,????,"（文頭）「人数？調整中」

本当か？どうか…？？？（文末）"
3468,347-8,りんたろう,"（文頭）全国のコロナ死者累計
2/1現在　　全国5652人

80歳以上　3020人
70歳以上　1165人
＿＿＿＿＿＿＿＿＿＿＿
上記全体の74％

続きまして
60歳以上　409人
50歳以上　134人
40歳以上　43人
30歳以上　12人
20歳以上　0人
10歳以上　0人
10歳未満　0人

現在の重傷者数　973人
現在の入院治療を要する人数　50422人
本日の退院者数　4843人（文末）"
3469,347-9,to:***,（文頭）感染確認人数が表面的には減ったというより、減らしたのだろう。五輪開催の最終的な判断時期も迫ってきているからな。そして五輪後は感染確認人はたががはずれ、うなぎのぼりになるのだろうか。（文末）
3470,347-10,big*****,（文頭）また明日は1000人超えになる気がする。（文末）
3471,348-1,hay*****,（文頭）減ってるんじゃなくて検査させてないんですよ。（文末）
3472,348-2,kyo*****,（文頭）検査対象者の数が問題ですよね。（文末）
3473,348-3,fcn*****,"（文頭）宣言をだしても
飲食店に夜の営業控えてもらってるくらいで
特筆するような取り組みもなく
日中の人出は減ってないのに
感染者数が減るの？

検査数が激減してるともいうし
重症者は増えてるし
明るい兆しは感じられないわ。（文末）"
3474,348-4,new*****,"（文頭）オリンピック開催の為と春節にあわせた
調整以外の何ものでもないと思います。（文末）"
3475,348-5,ptw*****,（文頭）この数字信じるとでも。コロナウイルスが一気に自然消滅したように、急激に減るはずが無い。バレるまでデーター改ざんは福島原発などで証明済。（文末）
3476,348-6,l*****,（文頭）日曜日だから少ないとはいえ、あまりにも減りすぎなのは…（文末）
3477,348-7,mgb*****,（文頭）隠蔽した数字を世に出すとみんな油断して感染するぞ（文末）
3478,348-8,koronasayonara*****,（文頭）人数が減るのは嬉しいけれど医療現場の苦境が大変な事態のままなので素直には喜べないです。（文末）
