,number,ユーザー名,コメント
2331,234-1,mkt*****,宣言発出する判断基準を示したら如何ですか。追随したい県も有るので。
2332,234-2,bat*****,緊急事態の予定って？今すぐだから緊急って言う訳であって。そら、緊張感ないわな。
2333,234-3,mwdjtam,"やめろ
コロナより死人でるぞ"
2334,234-4,loo*****,"わざわざ7日までにする意味がわからない
そんなに春節が大事なのか？
2Fを筆頭に目先の事しか考えていない愚策極まる"
2335,234-5,hwt*****,"いっそうのこと、全国に緊急事態宣言発令してもいいのではないか。
ちまちま各エリアで発令してても意味が無いような‥"
2336,234-6,shi*****,"関東も関西もいわば日本の主要都市が緊急事態宣言。
それなのにその場所にある国際空港に外国人がのうのうと入国。
緊急事態って何？
ロックダウンしている街に外国人が歩いているようなものですね。
変な国だな。"
2337,234-7,arisu,"旧日本軍の兵力の逐次投入と同じ
もっと大胆にやらないと
ちょっとやって効果がなく
さらにちょっと追加して効果なく
さらにちょっと追加して効果なく
最終的に甚大な損害を被ることになるんだよね"
2338,234-8,qou*****,"この期に及んで総理大臣は未だに定例語となった早々に判断すると曰わっている！
早々の意味知らないのかな？
日本という国は世界から時間を正確に守る国と言われているのに、総理自ら時間という観念がお判りでない！これほど情けない話しはないと思いますよ！
兎に角総理としての器じゃない！
それこそ早々に辞任してください"
2339,234-9,oka*****,"宣言発信は早ければ早い程、いいのは自明！
関西に福岡県も加え、同時に発信すべきと思います。期間の動向を見て、もし延長ならすぐに全国に非常事態宣言を発信しなくてはと思います。"
2340,234-10,hid*****,"今の利権絡みの政府では日本は守れない。
医療崩壊が予想されたにもかかわらず、ここ数ヶ月具体的な手は打たずこうなるありさま。
ここでオリンピック中止の舵を切らないと、夏以降もっと大変な事がおきる。日本政府のメンツよりも医療を守る、国民の命を守るやるべき統制を行ってもらいたい。"
2341,235-1,ppa*****,共産党も 追加したら？
2342,235-2,tai*****,よく検討して行ってください！
2343,235-3,yot*****,"緊急事態宣言を要請があれば応える形で出すというのはいいと思います。
どうも政府の専門家、現場の声で菅首相の足を引っ張っている輩がいそうですね。以前からですが、既得権益層に都合のいい証言をする一部の人の声だけを、現場の声として首相に聞かせて対応を間違えさせるとか、実際に歴代でありますね。"
2344,235-4,tet*****,"ダラダラダラダラ。
昨年の春から一体何してたの？病院のこと、保健所のこと、特措法のこと、防疫のこと。何一つ手を打っていない。
オリンピックは選手には申し訳ないけど、もう無理やろ"
2345,235-5,umc*****,コロナ禍、この期に及んでも国会が開かれない理由がわからない。TVであれ程今後予想される危機が報道されているにも係わらず議員から国会を開いて対応、検討しようという行動が無い。国民が選んだ議員達だから仕方ないといえば納得。
2346,235-6,q11*****,"政府が判断基準とする専門家、有識者って毎日、あらゆるマスコミで登場する方々の表明以外に特別な施策やデータがあるのでしょうか？
細かいところは違っても、彼らのコメントは基本的に同じ危機感を表明し、一ヶ月やそこらでは収束不能と言ってるし、経済も大事かもしれないが、救える命まで犠牲にする可能性がおおいにある。と表明してる。既にその犠牲と思われる方もいるではないか？"
2347,235-7,bas*****,終息する目処もたっていないのに期間限定にする意味がわからない
2348,235-8,ghn*****,"全てが遅い。
この政権に期待できることは皆無。"
2349,235-9,tku*****,"判断が遅い！決断が遅い！
あなたは総理大臣ですよ？
もう官房長官じゃないんですよ？
堂々と先頭に立って指揮するべきでしょう。
本当に呆れるよこの人には。"
2350,235-10,kk3*****,"事前対応として、基準がないから。
go toも運用でもめたね。
なんか、小学生並みの計画性かな。
素人ばかりだとこうなる。
専門の防疫機関が必要。素直に認めたら。もう、迷惑。"
2351,236-1,aif*****,"中途半端な宣言でなく全国に宣言してコロナをキッチリ治める位の意思ないのか(怒)
そんなに給付金出したくないのかと思いますね、二階は観光協会の会長をしているからGOTuも中止するのが遅いし麻生が財務省だから金を出したくないし菅は総理にして貰ったから二人の顔色ばかり伺って自民党は今季で解体しろ"
2352,236-2,eqb*****,"とっとと働けよ

能無し。"
2353,236-3,sei*****,"本来国側が各都道府県の状況を把握、管理して、切迫した時に国から各都道府県に緊急事態宣言を出すが予算必要かとかこうしたらどうかとかの流れにしないとおかしいよね。
会社でいうと部下が上司にやばいです、営業方針変えてくださいとか対策してくださいって感じで、いかに無能で管理不足な上司かと思うよね。"
2354,236-4,yuki1991,"言われて追い詰められてやっと小出しする。

報道の見せ方も影響ゼロじゃないかもしれないが、報道の問題じゃないと思う。

因みに自分は初めから菅氏不支持。"
2355,236-5,ken*****,なぜスカは自分で決まられない！専門家の意見を聞いてる余裕はないはず。なんにも決められないだだのおじいさんやんか、専門家に聞いてそのせいにする、首相の椅子には値しない。さっさと辞めて次は吉村知事さんのようにどんどん推し進められる人を首相にしてください。国民の命をしっかり守れる首相がいないとダメだ。スカは駄々の操り人形や。情けない。なんにもできないならすぐに足洗え！
